metadata_start,metadata_end,metadata_today,metadata_deviceid,metadata_subscriberid,region_district,facility_name,reporting_period,organisation,organisation_unlisted,site_type,site_type_name,facility_site_id,site_activity,site_activity_added_label,site_activity1,site_activity2,site_activity3,site_activity4,site_activity5,site_activity6,site_activity7,mobile_site_activity,mobile_site_activity_added_label,mobile_site_activity1,mobile_site_activity2,mobile_site_activity3,mobile_site_activity4,mobile_site_activity5,if_activity1,if_activity2,if_activity3,if_activity4,if_activity5,if_activity6,if_activity7,concat_site_activity,boys_nu105,boys_nu105_calculate,girls_nu105,girls_nu105_calculate,plw_nu105,plw_nu105_calculate,calculation_nu105,ack1,grp1_boys_nu101a,grp1_boys_nu101a_calculate,grp1_girls_nu101a,grp1_girls_nu101a_calculate,grp1_calculation_nu101a,grp1_boys_nu101a2,grp1_boys_nu101a2_calculate,grp1_girls_nu101a2,grp1_girls_nu101a2_calculate,grp1_calculation_nu101a2,grp1_boys_nu101a3,grp1_boys_nu101a3_calculate,grp1_girls_nu101a3,grp1_girls_nu101a3_calculate,grp1_calculation_nu101a3,grp1_boys_nu101a4,grp1_boys_nu101a4_calculate,grp1_girls_nu101a4,grp1_girls_nu101a4_calculate,grp1_calculation_nu101a4,grp1_boys_nu101a5,grp1_boys_nu101a5_calculate,grp1_girls_nu101a5,grp1_girls_nu101a5_calculate,grp1_calculation_nu101a5,grp1_calculation_sum_total_nu101a,ack2,grp2_boys_nu101b,grp2_boys_nu101b_calculate,grp2_girls_nu101b,grp2_girls_nu101b_calculate,grp2_calculation_nu101b,grp2_boys_nu101b2,grp2_boys_nu101b2_calculate,grp2_girls_nu101b2,grp2_girls_nu101b2_calculate,grp2_calculation_nu101b2,grp2_boys_nu101b3,grp2_boys_nu101b3_calculate,grp2_girls_nu101b3,grp2_girls_nu101b3_calculate,grp2_calculation_nu101b3,grp2_boys_nu101b4,grp2_boys_nu101b4_calculate,grp2_girls_nu101b4,grp2_girls_nu101b4_calculate,grp2_calculation_nu101b4,grp2_boys_nu101b5,grp2_boys_nu101b5_calculate,grp2_girls_nu101b5,grp2_girls_nu101b5_calculate,grp2_calculation_nu101b5,grp2_calculation_sum_total_nu101b,ack3,grp3_boys_nu101c,grp3_boys_nu101c_calculate,grp3_girls_nu101c,grp3_girls_nu101c_calculate,grp3_plw_nu101c,grp3_plw_nu101c_calculate,grp3_calculation_nu101c,grp3_boys_nu101c2,grp3_boys_nu101c2_calculate,grp3_girls_nu101c2,grp3_girls_nu101c2_calculate,grp3_plw_nu101c2,grp3_plw_nu101c2_calculate,grp3_calculation_nu101c2,grp3_boys_nu101c3,grp3_boys_nu101c3_calculate,grp3_girls_nu101c3,grp3_girls_nu101c3_calculate,grp3_plw_nu101c3,grp3_plw_nu101c3_calculate,grp3_calculation_nu101c3,grp3_boys_nu101c4,grp3_boys_nu101c4_calculate,grp3_girls_nu101c4,grp3_girls_nu101c4_calculate,grp3_plw_nu101c4,grp3_plw_nu101c4_calculate,grp3_calculation_nu101c4,grp3_calculation_sum_total_nu101c,ack4,grp4_boys_nu102a,grp4_boys_nu102a_calculate,grp4_girls_nu102a,grp4_girls_nu102a_calculate,grp4_calculation_nu102a,ack5,grp5_boys_nu102b,grp5_boys_nu102b_calculate,grp5_girls_nu102b,grp5_girls_nu102b_calculate,grp5_calculation_nu102b,ack6,grp6_boys_nu102c,grp6_boys_nu102c_calculate,grp6_girls_nu102c,grp6_girls_nu102c_calculate,grp6_plw_nu102c,grp6_plw_nu102c_calculate,grp6_calculation_nu102c,ack_6,grp_6_boys_nu103a,grp_6_boys_nu103a_calculate,grp_6_girls_nu103a,grp_6_girls_nu103a_calculate,grp_6_calculation_nu103a,ack7,grp7_boys_nu103b,grp7_boys_nu103b_calculate,grp7_girls_nu103b,grp7_girls_nu103b_calculate,grp7_calculation_nu103b,ack8,grp8_boys_nu103c,grp8_boys_nu103c_calculate,grp8_girls_nu103c,grp8_girls_nu103c_calculate,grp8_plw_nu103c,grp8_plw_nu103c_calculate,grp8_calculation_nu103c,ack9,grp9_boys_nu104a,grp9_boys_nu104a_calculate,grp9_girls_nu104a,grp9_girls_nu104a_calculate,grp9_calculation_nu104a,ack10,grp10_boys_nu104b,grp10_boys_nu104b_calculate,grp10_girls_nu104b,grp10_girls_nu104b_calculate,grp10_calculation_nu104b,ack11,grp11_boys_nu104c,grp11_boys_nu104c_calculate,grp11_girls_nu104c,grp11_girls_nu104c_calculate,grp11_plw_nu104c,grp11_plw_nu104c_calculate,grp11_calculation_nu104c,ack12,grp12_boys_nu109a,grp12_boys_nu109a_calculate,grp12_girls_nu109a,grp12_girls_nu109a_calculate,grp12_calculation_nu109a,ack13,grp13_boys_nu109b,grp13_boys_nu109b_calculate,grp13_girls_nu109b,grp13_girls_nu109b_calculate,grp13_calculation_nu109b,ack14,grp14_boys_nu109c,grp14_boys_nu109c_calculate,grp14_girls_nu109c,grp14_girls_nu109c_calculate,grp14_plw_nu109c,grp14_plw_nu109c_calculate,grp14_calculation_nu109c,ack15,grp15_boys_nu112a,grp15_boys_nu112a_calculate,grp15_girls_nu112a,grp15_girls_nu112a_calculate,grp15_calculation_nu112a,ack16,grp16_boys_nu112b,grp16_boys_nu112b_calculate,grp16_girls_nu112b,grp16_girls_nu112b_calculate,grp16_calculation_nu112b,ack17,grp17_boys_nu112c,grp17_boys_nu112c_calculate,grp17_girls_nu112c,grp17_girls_nu112c_calculate,grp17_plw_nu112c,grp17_plw_nu112c_calculate,grp17_calculation_nu112c,grp18_calculation_sum_total_nu113a,grp18_otp_total_begin_month_admitted,grp18_otp_difference,grp18_otp_difference_calc,grp19_calculation_sum_total_nu113b,grp19_sc_total_begin_month_admitted,grp19_sc_difference,grp19_sc_difference_calc,grp20_calculation_sum_total_nu113c,grp20_tsfp_total_begin_month_admitted,grp20_tsfp_difference,grp20_tsfp_difference_calc,grp21_calculation_sum_total_nu114a,grp22_calculation_sum_total_nu114b,grp23_calculation_sum_total_nu114c,ack24,grp24_boys_nu106,grp24_boys_nu106_calculate,grp24_girls_nu106,grp24_girls_nu106_calculate,grp24_plw_nu106,grp24_plw_nu106_calculate,grp24_calculation_nu106,ack25,grp25_boys_nu111,grp25_boys_nu111_calculate,grp25_girls_nu111,grp25_girls_nu111_calculate,grp25_calculation_nu111,ack26,grp26_boys_nu115,grp26_boys_nu115_calculate,grp26_girls_nu115,grp26_girls_nu115_calculate,grp26_calculation_nu115,ack27,grp27_plw_nu116,grp27_plw_nu116_calculate,ack28,grp28_boys_nu107,grp28_boys_nu107_calculate,grp28_girls_nu107,grp28_girls_nu107_calculate,grp28_plw_nu107,grp28_plw_nu107_calculate,grp28_calculation_nu107,ack29,grp29_plw_nu117,grp29_plw_nu117_calculate,ack30,grp30_male_nu118,grp30_male_nu118_calculate,grp30_female_nu118,grp30_female_nu118_calculate,grp30_calculation_nu118,reporting_nu201,reporting_nu201_added_label,reporting_rusf,reporting_rusf_added_label,reporting_bsfp_csb,reporting_bsfp_csb_added_label,reporting_mchn_csb,reporting_mchn_csb_added_label,total_nu402,meta_instanceid,_id,_submission_time,_submitted_by,_xform_id
2019-01-10 13:48:13.365,2019-01-10 14:03:53.532,2019-01-10,enketo.ona.io:EU6Vk1aht8AoujSs,subscriberid not found,Galgaduud_Cadaado,Galgaduud_Cadaado_Cadaado_Town_Adado_Hospital,2018_December,HRDO_Horsed,,1,Fixed Site,41194004,3 4 5,TSFP || BSFP || MCHN,3,4,5,,,,,,,,,,,,TSFP,BSFP,MCHN,,,,,Services provided: TSFP BSFP MCHN,1070,1070,940,940,750,750,2760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,549.0,549,602.0,602,463.0,463,1614,92.0,92,92.0,92,131.0,131,315,0.0,0,0.0,0,1.0,1,1,0.0,0,0.0,0,0.0,0,0,316,,,,,,,,,,,,,OK,81.0,81,62.0,62,109.0,109,252,,,,,,,,,,,,,OK,467.0,467,540.0,540,109.0,109,1116,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,,,,,,,,,1368,1930,562,,,,562,OK,295.0,295,355.0,355,0.0,0,650,,,,,,,,,,,,,,,,OK,248.0,248,239.0,239,939.0,939,1426,,,,,,,,,,1,Yes,,,,,,,,uuid:e12994b5-a70f-4654-819b-970947031122,42715360,2019-01-10 11:17:32.000,shaficilmi,358345
2019-02-05 18:55:37.110,2019-02-05 19:20:39.525,2019-02-05,enketo.ona.io:Mi2EAp1A9c8bOOl8,subscriberid not found,Bay_Baidoa,Bay_Baidoa_Baidoa_Town_Horseed_Village_Baidoa SC,2019_January,SAMA,,1,Fixed Site,41194523,2 6,SC || IYCF,2,6,,,,,,,,,,,,,SC,IYCF,,,,,,Services provided: SC IYCF,56,56,66,66,76,76,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2.0,2,4.0,4,6,29.0,29,39.0,39,68,2.0,2,1.0,1,3,0.0,0,0.0,0,0,0.0,0,0.0,0,0,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,32.0,32,40.0,40,72,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,72,77,5,,,,,,,5,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,OK,20.0,20,OK,0.0,0,0.0,0,0,,,,,,,,,,uuid:4171dfe9-efbe-4944-a675-5ede6a2f2aa3,42715359,2019-02-07 17:29:17.000,sama_fartun_abdullahi,358345
2019-02-07 11:14:41.670,2019-02-07 11:26:47.233,2019-02-07,enketo.ona.io:wwhBPiBpK37BsNOI,subscriberid not found,Gedo_Baardheere,Gedo_Baardheere_Carmo Fixed OTP_Carmo Fixed OTP,2019_January,URDO,,1,Fixed Site,41194588,1 6 7,OTP || IYCF || Micronutrient,1,6,7,,,,,,,,,,,,OTP,IYCF,Micronutrient,,,,,Services provided: OTP IYCF Micronutrient,20,20,24,24,28,28,72,OK,12.0,12,19.0,19,31,20.0,20,24.0,24,44,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,0,75,75,,,,,,,,,,75,,,,,,,,,,,OK,0.0,0,0.0,0,0,OK,0.0,0,5.0,5,5,OK,21.0,21,,,,,,,,,OK,43.0,43,OK,7.0,7,6.0,6,13,1,Yes,,,,,,,,uuid:959fc3b3-cbc7-4c5a-a649-cdd1db58b1b7,42715372,2019-02-07 08:27:15.000,urdo_abdirahman_maalim_mohamed,358345
2018-12-30 10:36:30.529,2018-12-30 10:55:56.942,2018-12-30,enketo.ona.io:7dKaKwIeYOaOfJKD,subscriberid not found,Bay_Baidoa,Bay_Baidoa_Mursal_Bayhaw_MCH_OTP,2018_October,MOH,,1,Fixed Site,41194033,1 6,OTP || IYCF,1,6,,,,,,,,,,,,,OTP,IYCF,,,,,,Services provided: OTP IYCF,376,376,389,389,832,832,1597,OK,59.0,59,61.0,61,120,20.0,20,23.0,23,43,1.0,1,2.0,2,3,0.0,0,0.0,0,0,0.0,0,0.0,0,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,27.0,27,37.0,37,64,,,,,,,,,,,,,,,OK,1.0,1,1.0,1,2,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,1.0,1,2.0,2,3,,,,,,,,,,,,,,,OK,1.0,1,2.0,2,3,,,,,,,,,,,,,,,72,166,94,,,,,,,,,,94,,,,,,,,,,,OK,2.0,2,3.0,3,5,,,,,,,,,,,,,,,,,,OK,697.0,697,OK,2.0,2,1.0,1,3,1,Yes,,,,,,,,uuid:a3dca9ad-0e1a-428a-a8a7-c7c13b967f40,42715431,2018-12-30 08:15:31.000,iswa0909,358345
2019-01-10 19:02:56.725,2019-01-13 13:48:05.470,2019-01-10,enketo.ona.io:l3UGAK7NgkPHozRc,subscriberid not found,Galgaduud_Cadaado,Galgaduud_Cadaado_Cadaado_Town_Adado_Hospital,2018_June,Save_the_Children,,1,Fixed Site,41194004,1 2 3 6,OTP || SC || TSFP || IYCF,1,2,3,6,,,,,,,,,,,OTP,SC,TSFP,IYCF,,,,Services provided: OTP SC TSFP IYCF,369,369,356,356,292,292,1017,OK,15.0,15,8.0,8,23,2.0,2,3.0,3,5,0.0,0,0.0,0,0,0.0,0,0.0,0,0,4.0,4,1.0,1,5,10,OK,0.0,0,2.0,2,2,7.0,7,7.0,7,14,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,14,OK,119.0,119,122.0,122,55.0,55,296,23.0,23,19.0,19,17.0,17,59,10.0,10,3.0,3,0.0,0,13,0.0,0,0.0,0,0.0,0,0,72,OK,8.0,8,3.0,3,11,OK,0.0,0,2.0,2,2,OK,26.0,26,27.0,27,14.0,14,67,OK,0.0,0,2.0,2,2,OK,0.0,0,0.0,0,0,OK,0.0,0,2.0,2,0.0,0,2,OK,0.0,0,0.0,0,0,OK,0.0,0,2.0,2,2,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,1.0,1,1,OK,0.0,0,1.0,1,1,OK,0.0,0,3.0,3,3.0,3,6,OK,0.0,0,0.0,0,0,OK,7.0,7,3.0,3,10,OK,0.0,0,2.0,2,0.0,0,2,14,33,19,,15,16,1,,77,368,291,,19,1,291,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,OK,66.0,66,OK,0.0,0,0.0,0,0,1,Yes,,,,,,,,uuid:977f256e-9bd9-42d0-acdc-5bfbc3402cf5,42715364,2019-01-10 16:36:59.000,sahra_abdi,358345
2019-01-10 19:26:45.655,2019-01-13 13:47:04.040,2019-01-10,enketo.ona.io:l3UGAK7NgkPHozRc,subscriberid not found,Galgaduud_Cadaado,Galgaduud_Cadaado_Cadaado_Town_Adado_Hospital,2018_July,Save_the_Children,,1,Fixed Site,41194004,1 2 3 6,OTP || SC || TSFP || IYCF,1,2,3,6,,,,,,,,,,,OTP,SC,TSFP,IYCF,,,,Services provided: OTP SC TSFP IYCF,459,459,461,461,318,318,1238,OK,13.0,13,6.0,6,19,4.0,4,5.0,5,9,0.0,0,0.0,0,0,0.0,0,0.0,0,0,1.0,1,1.0,1,2,11,OK,0.0,0,1.0,1,1,7.0,7,4.0,4,11,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,11,OK,126.0,126,110.0,110,55.0,55,291,13.0,13,17.0,17,16.0,16,46,7.0,7,2.0,2,0.0,0,9,0.0,0,2.0,2,0.0,0,2,57,OK,9.0,9,5.0,5,14,OK,2.0,2,0.0,0,2,OK,25.0,25,20.0,20,13.0,13,58,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,1.0,1,0.0,0,0.0,0,1,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0.0,0,0,OK,1.0,1,0.0,0,1,OK,0.0,0,0.0,0,0,OK,3.0,3,2.0,2,0.0,0,5,OK,0.0,0,0.0,0,0,OK,2.0,2,2.0,2,4,OK,0.0,0,0.0,0,0.0,0,0,15,30,15,,6,12,6,,64,348,284,,15,6,284,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,OK,30.0,30,OK,0.0,0,0.0,0,0,1,Yes,,,,,,,,uuid:0f3f229b-5b2c-4c24-8611-5bc4f256a02b,42715366,2019-01-10 18:47:05.000,sahra_abdi,358345
2019-02-04 09:55:37.781,2019-02-04 10:12:11.731,2019-02-04,enketo.ona.io:ick5y2KgjnWbVcJX,subscriberid not found,Gedo_Doolow,Gedo_Doolow_Doolow_Town_DOOLOW MCH-OTP FIXED,2019_January,CEDA,,1,Fixed Site,41194542,1 6 7,OTP || IYCF || Micronutrient,1,6,7,,,,,,,,,,,,OTP,IYCF,Micronutrient,,,,,Services provided: OTP IYCF Micronutrient,149,149,197,197,69,69,415,OK,39.0,39,46.0,46,85,10.0,10,26.0,26,36,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,1,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,8.0,8,15.0,15,23,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,1.0,1,1,,,,,,,,,,,,,,,24,122,98,,,,,,,,,,98,,,,,,,,,,,OK,11.0,11,9.0,9,20,OK,4.0,4,7.0,7,11,OK,45.0,45,,,,,,,,,OK,57.0,57,OK,1.0,1,3.0,3,4,1,Yes,,,,,,,No challenges,uuid:55ca1996-0295-48f6-8e55-9ee18dc3bd84,42715365,2019-02-04 07:13:05.000,cedasomalia,358345
2019-02-04 11:29:21.588,2019-02-04 11:39:32.252,2019-02-04,enketo.ona.io:GEpShkWxZOamt7AF,subscriberid not found,Gedo_Luuq,"Gedo_Luuq_Buyle/Kulmiye IDP, Balanbaale _Buyle/Kulmiye IDP  OTP Fixed Site",2019_January,EDRO,,1,Fixed Site,41194562,1 6,OTP || IYCF,1,6,,,,,,,,,,,,,OTP,IYCF,,,,,,Services provided: OTP IYCF,23,23,19,19,56,56,98,OK,9.0,9,15.0,15,24,7.0,7,17.0,17,24,0.0,0,1.0,1,1,0.0,0,0.0,0,0,0.0,0,0.0,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,6.0,6,10.0,10,16,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,16,49,33,,,,,,,,,,33,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,OK,56.0,56,OK,2.0,2,4.0,4,6,1,Yes,,,,,,,,uuid:d93d40d2-b515-40a7-a5cb-8178635ba3b0,42715367,2019-02-04 08:39:53.000,edro_mohamed_ibrahim_hussein,358345
2019-01-08 06:48:46.072,2019-02-07 10:43:55.253,2019-01-08,enketo.ona.io:IY8XKpDWGmyrinov,subscriberid not found,Gedo_Baardheere,Gedo_Baardheere_Carmo Fixed OTP_Carmo Fixed OTP,2018_December,URDO,,1,Fixed Site,41194588,1 6 7,OTP || IYCF || Micronutrient,1,6,7,,,,,,,,,,,,OTP,IYCF,Micronutrient,,,,,Services provided: OTP IYCF Micronutrient,12,12,19,19,22,22,53,OK,14.0,14,15.0,15,29,12.0,12,19.0,19,31,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,0,60,60,,,,,,,,,,60,,,,,,,,,,,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,22.0,22,,,,,,,,,OK,37.0,37,OK,7.0,7,6.0,6,13,1,Yes,,,,,,,,uuid:723cd01b-5fd1-428d-9052-995fb2ce48f5,42715370,2019-01-08 14:56:16.000,urdo_abdirahman_maalim_mohamed,358345
2019-01-10 21:48:33.906,2019-01-13 13:52:01.821,2019-01-10,enketo.ona.io:l3UGAK7NgkPHozRc,subscriberid not found,Galgaduud_Cadaado,Galgaduud_Cadaado_Cadaado_Town_Adado_Hospital,2018_August,Save_the_Children,,1,Fixed Site,41194004,1 2 3 6,OTP || SC || TSFP || IYCF,1,2,3,6,,,,,,,,,,,OTP,SC,TSFP,IYCF,,,,Services provided: OTP SC TSFP IYCF,425,425,418,418,430,430,1273,OK,8.0,8,7.0,7,15,5.0,5,3.0,3,8,0.0,0,0.0,0,0,0.0,0,0.0,0,0,2.0,2,1.0,1,3,11,OK,3.0,3,3.0,3,6,5.0,5,7.0,7,12,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,12,OK,117.0,117,109.0,109,58.0,58,284,30.0,30,29.0,29,34.0,34,93,12.0,12,5.0,5,0.0,0,17,0.0,0,0.0,0,0.0,0,0,110,OK,7.0,7,4.0,4,11,OK,3.0,3,3.0,3,6,OK,14.0,14,11.0,11,12.0,12,37,OK,0.0,0,0.0,0,0,OK,0.0,0,1.0,1,1,OK,1.0,1,1.0,1,0.0,0,2,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,1.0,1,1,OK,0.0,0,0.0,0,1.0,1,1,OK,0.0,0,0.0,0,0,OK,4.0,4,4.0,4,8,OK,1.0,1,0.0,0,0.0,0,1,11,26,15,,16,18,2,,41,394,353,,15,2,353,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,OK,35.0,35,OK,0.0,0,0.0,0,0,1,Yes,,,,,,,,uuid:9c864817-f4e8-4250-8054-f641d359a5a2,42715369,2019-01-10 19:11:58.000,sahra_abdi,358345
2019-01-11 17:23:40.141,2019-01-13 13:53:12.222,2019-01-11,enketo.ona.io:l3UGAK7NgkPHozRc,subscriberid not found,Galgaduud_Cadaado,Galgaduud_Cadaado_Cadaado_Town_Adado_Hospital,2018_September,Save_the_Children,,1,Fixed Site,41194004,1 2 3 6,OTP || SC || TSFP || IYCF,1,2,3,6,,,,,,,,,,,OTP,SC,TSFP,IYCF,,,,Services provided: OTP SC TSFP IYCF,726,726,597,597,530,530,1853,OK,8.0,8,7.0,7,15,3.0,3,5.0,5,8,0.0,0,0.0,0,0,0.0,0,0.0,0,0,1.0,1,0.0,0,1,9,OK,1.0,1,1.0,1,2,2.0,2,2.0,2,4,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,4,OK,143.0,143,131.0,131,79.0,79,353,40.0,40,39.0,39,26.0,26,105,14.0,14,12.0,12,0.0,0,26,0.0,0,0.0,0,0.0,0,0,131,OK,5.0,5,5.0,5,10,OK,1.0,1,0.0,0,1,OK,48.0,48,51.0,51,23.0,23,122,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,1.0,1,1.0,1,0.0,0,2,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,1.0,1,1,OK,1.0,1,1.0,1,0.0,0,2,OK,0.0,0,0.0,0,0,OK,2.0,2,2.0,2,4,OK,0.0,0,0.0,0,0.0,0,0,10,24,14,,6,6,0,,126,484,358,,14,0,358,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,OK,91.0,91,OK,0.0,0,0.0,0,0,1,Yes,,,,,,,,uuid:897b7b2b-0731-40f0-a4e1-d45bd48ce473,42715371,2019-01-11 15:13:01.000,sahra_abdi,358345
2019-01-11 18:12:39.951,2019-01-13 13:54:24.101,2019-01-11,enketo.ona.io:l3UGAK7NgkPHozRc,subscriberid not found,Galgaduud_Cadaado,Galgaduud_Cadaado_Cadaado_Town_Adado_Hospital,2018_October,Save_the_Children,,1,Fixed Site,41194004,1 2 3 6,OTP || SC || TSFP || IYCF,1,2,3,6,,,,,,,,,,,OTP,SC,TSFP,IYCF,,,,Services provided: OTP SC TSFP IYCF,1067,1067,1052,1052,1032,1032,3151,OK,9.0,9,5.0,5,14,4.0,4,5.0,5,9,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,9,OK,0.0,0,0.0,0,0,4.0,4,5.0,5,9,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,9,OK,147.0,147,129.0,129,82.0,82,358,35.0,35,24.0,24,23.0,23,82,6.0,6,3.0,3,0.0,0,9,0.0,0,0.0,0,0.0,0,0,91,OK,6.0,6,2.0,2,8,OK,1.0,1,0.0,0,1,OK,43.0,43,46.0,46,13.0,13,102,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,1.0,1,1,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,OK,2.0,2,2.0,2,4,OK,0.0,0,0.0,0,0.0,0,0,8,23,15,,5,9,4,,103,449,346,,15,4,346,,,,,,,,,OK,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,OK,57.0,57,OK,0.0,0,0.0,0,0,1,Yes,,,,,,,,uuid:7eb5b452-ba5d-42be-a499-0be57383b0e2,42715373,2019-01-11 16:11:49.000,sahra_abdi,358345
2019-02-11 10:48:59.929,2019-02-11 11:11:10.220,2019-02-11,enketo.ona.io:2ij9LNTrjnLh1xaY,subscriberid not found,Mudug_Hobyo,Mudug_Hobyo_Bacadweyne_Bacadweyne,2019_January,Mercy_USA,,1,Fixed Site,41194589,1 3,OTP || TSFP,1,3,,,,,,,,,,,,,OTP,TSFP,,,,,,Services provided: OTP TSFP,9,9,6,6,5,5,20,OK,8.0,8,6.0,6,14,2.0,2,1.0,1,3,0.0,0,0.0,0,0,0.0,0,0.0,0,0,1.0,1,0.0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,18.0,18,12.0,12,10.0,10,40,7.0,7,5.0,5,5.0,5,17,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,17,OK,2.0,2,2.0,2,4,,,,,,,OK,6.0,6,7.0,7,5.0,5,18,OK,1.0,1,0.0,0,1,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,1.0,1,1,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,OK,0.0,0,0.0,0,0,,,,,,,OK,0.0,0,0.0,0,0.0,0,0,6,18,12,,,,,,18,57,39,,12,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,1,Yes,,,,,,uuid:1f40e025-9bdb-47db-83c7-c0ba6f9b1091,42715374,2019-02-11 08:11:46.000,nasramahad66,358345
